participant_id,trip_id,source_file,raw_point_index,point_index,latitude,longitude,elevation_m,timestamp_raw,timestamp_utc,trim_action
P01,T13,P01_T13,194,194,52.23783617722664,6.874906871893775,34.40526962839067,2026-06-19T08:54:06Z,2026-06-19T08:54:06Z,kept_untrimmed
P01,T13,P01_T13,195,195,52.2378377412526,6.874731040308085,34.48246923647821,2026-06-19T08:54:08Z,2026-06-19T08:54:08Z,kept_untrimmed
P01,T13,P01_T13,196,196,52.2378363876849,6.874566634815431,34.39229728002101,2026-06-19T08:54:10Z,2026-06-19T08:54:10Z,kept_untrimmed
P01,T13,P01_T13,197,197,52.23783751860485,6.874404023895908,34.421475923620164,2026-06-19T08:54:12Z,2026-06-19T08:54:12Z,kept_untrimmed
P01,T13,P01_T13,198,198,52.23784102296192,6.8742444358540284,34.342978874221444,2026-06-19T08:54:14Z,2026-06-19T08:54:14Z,kept_untrimmed
P01,T13,P01_T13,199,199,52.23784492722807,6.874085952806823,34.34573057573289,2026-06-19T08:54:16Z,2026-06-19T08:54:16Z,kept_untrimmed
P01,T13,P01_T13,200,200,52.23784672376393,6.873917619465452,34.22256236337125,2026-06-19T08:54:18Z,2026-06-19T08:54:18Z,kept_untrimmed
P01,T13,P01_T13,201,201,52.23784638671513,6.873755379741803,34.32198520377278,2026-06-19T08:54:20Z,2026-06-19T08:54:20Z,kept_untrimmed
P01,T13,P01_T13,202,202,52.237837605719456,6.873578132604701,34.24376944452524,2026-06-19T08:54:22Z,2026-06-19T08:54:22Z,kept_untrimmed
P01,T13,P01_T13,203,203,52.23783886107081,6.8734136166779205,34.40099789854139,2026-06-19T08:54:24Z,2026-06-19T08:54:24Z,kept_untrimmed
P01,T13,P01_T13,204,204,52.23783279544542,6.873230967433653,34.337679400108755,2026-06-19T08:54:26Z,2026-06-19T08:54:26Z,kept_untrimmed
P01,T13,P01_T13,205,205,52.23782461104745,6.873046745262959,34.43066738080233,2026-06-19T08:54:28Z,2026-06-19T08:54:28Z,kept_untrimmed
P01,T13,P01_T13,206,206,52.23782356563869,6.872878637742459,34.598342299461365,2026-06-19T08:54:30Z,2026-06-19T08:54:30Z,kept_untrimmed
P01,T13,P01_T13,207,207,52.23782507765337,6.872708409711639,34.36560588050634,2026-06-19T08:54:32Z,2026-06-19T08:54:32Z,kept_untrimmed
P01,T13,P01_T13,208,208,52.23782929599887,6.872532696568303,34.32220088131726,2026-06-19T08:54:34Z,2026-06-19T08:54:34Z,kept_untrimmed
P01,T13,P01_T13,209,209,52.23786184628398,6.872360230926036,34.108786726370454,2026-06-19T08:54:36Z,2026-06-19T08:54:36Z,kept_untrimmed
P01,T13,P01_T13,210,210,52.23791892741793,6.872217845020885,33.96786671876907,2026-06-19T08:54:38Z,2026-06-19T08:54:38Z,kept_untrimmed
P01,T13,P01_T13,211,211,52.23798486559817,6.872102277073561,33.95626385882497,2026-06-19T08:54:40Z,2026-06-19T08:54:40Z,kept_untrimmed
P01,T13,P01_T13,212,212,52.23804954286609,6.871983730151889,34.27250608522445,2026-06-19T08:54:42Z,2026-06-19T08:54:42Z,kept_untrimmed
P01,T13,P01_T13,213,213,52.238117298505806,6.871870676258523,34.38845842983574,2026-06-19T08:54:44Z,2026-06-19T08:54:44Z,kept_untrimmed
P01,T13,P01_T13,214,214,52.23818766994314,6.8717512965843595,34.561095437034965,2026-06-19T08:54:46Z,2026-06-19T08:54:46Z,kept_untrimmed
P01,T13,P01_T13,215,215,52.238253931949515,6.871626431340931,34.38113599084318,2026-06-19T08:54:48Z,2026-06-19T08:54:48Z,kept_untrimmed
P01,T13,P01_T13,216,216,52.238327940153624,6.871510287646535,34.4429432079196,2026-06-19T08:54:50Z,2026-06-19T08:54:50Z,kept_untrimmed
P01,T13,P01_T13,217,217,52.23839687701846,6.871391590540462,34.751814163289964,2026-06-19T08:54:52Z,2026-06-19T08:54:52Z,kept_untrimmed
P01,T13,P01_T13,218,218,52.23847072849083,6.871279602487071,34.989769883453846,2026-06-19T08:54:54Z,2026-06-19T08:54:54Z,kept_untrimmed
P01,T13,P01_T13,219,219,52.23853804872055,6.8711601511939,35.51104883290827,2026-06-19T08:54:56Z,2026-06-19T08:54:56Z,kept_untrimmed
P01,T13,P01_T13,220,220,52.238607181979894,6.871022705528962,35.64722576737404,2026-06-19T08:54:58Z,2026-06-19T08:54:58Z,kept_untrimmed
P01,T13,P01_T13,221,221,52.23867404645877,6.870903815448121,35.6084540579468,2026-06-19T08:55:00Z,2026-06-19T08:55:00Z,kept_untrimmed
P01,T13,P01_T13,222,222,52.23873725000427,6.870790785643713,35.837589711882174,2026-06-19T08:55:02Z,2026-06-19T08:55:02Z,kept_untrimmed
P01,T13,P01_T13,223,223,52.23880602994476,6.870677028200601,35.85870532877743,2026-06-19T08:55:04Z,2026-06-19T08:55:04Z,kept_untrimmed
P01,T13,P01_T13,224,224,52.23888501557084,6.870550956904857,35.84299892280251,2026-06-19T08:55:06Z,2026-06-19T08:55:06Z,kept_untrimmed
P01,T13,P01_T13,225,225,52.23896534276751,6.870452945137249,35.623665071092546,2026-06-19T08:55:08Z,2026-06-19T08:55:08Z,kept_untrimmed
P01,T13,P01_T13,226,226,52.239026195764396,6.870319189567125,35.00994874257594,2026-06-19T08:55:10Z,2026-06-19T08:55:10Z,kept_untrimmed
P01,T13,P01_T13,227,227,52.239113110858234,6.870184835007291,34.72621041536331,2026-06-19T08:55:12Z,2026-06-19T08:55:12Z,kept_untrimmed
P01,T13,P01_T13,228,228,52.239201775527306,6.8700560051910005,34.471307751722634,2026-06-19T08:55:14Z,2026-06-19T08:55:14Z,kept_untrimmed
P01,T13,P01_T13,229,229,52.239279302335866,6.86992911596953,34.34166569635272,2026-06-19T08:55:16Z,2026-06-19T08:55:16Z,kept_untrimmed
P01,T13,P01_T13,230,230,52.23936148516083,6.86979637940708,34.38076136820018,2026-06-19T08:55:18Z,2026-06-19T08:55:18Z,kept_untrimmed
P01,T13,P01_T13,231,231,52.23944106527455,6.869676822652866,34.47740857955068,2026-06-19T08:55:20Z,2026-06-19T08:55:20Z,kept_untrimmed
P01,T13,P01_T13,232,232,52.23951079161431,6.869557324288569,34.565620228648186,2026-06-19T08:55:22Z,2026-06-19T08:55:22Z,kept_untrimmed
P01,T13,P01_T13,233,233,52.23958647145936,6.86942628125728,34.50190570577979,2026-06-19T08:55:24Z,2026-06-19T08:55:24Z,kept_untrimmed
P01,T13,P01_T13,234,234,52.23966356975735,6.869290252712796,34.903318954631686,2026-06-19T08:55:26Z,2026-06-19T08:55:26Z,kept_untrimmed
P01,T13,P01_T13,235,235,52.239735452798456,6.869154925039844,34.94811151176691,2026-06-19T08:55:28Z,2026-06-19T08:55:28Z,kept_untrimmed
P01,T13,P01_T13,236,236,52.239813544284864,6.86901215096117,34.77091147750616,2026-06-19T08:55:30Z,2026-06-19T08:55:30Z,kept_untrimmed
P01,T13,P01_T13,237,237,52.239871521034175,6.868843188659119,34.4688813444227,2026-06-19T08:55:32Z,2026-06-19T08:55:32Z,kept_untrimmed
P01,T13,P01_T13,238,238,52.23990180404322,6.868666731090583,34.12120841164142,2026-06-19T08:55:34Z,2026-06-19T08:55:34Z,kept_untrimmed
P01,T13,P01_T13,239,239,52.239915130387324,6.868488684153404,33.63611174747348,2026-06-19T08:55:36Z,2026-06-19T08:55:36Z,kept_untrimmed
P01,T13,P01_T13,240,240,52.23991087829112,6.86831729615814,33.09972978383303,2026-06-19T08:55:38Z,2026-06-19T08:55:38Z,kept_untrimmed
P01,T13,P01_T13,241,241,52.23988680484956,6.868152492629283,32.653016784228384,2026-06-19T08:55:40Z,2026-06-19T08:55:40Z,kept_untrimmed
P01,T13,P01_T13,242,242,52.23988237987238,6.867984285459242,32.48418409563601,2026-06-19T08:55:42Z,2026-06-19T08:55:42Z,kept_untrimmed
P01,T13,P01_T13,243,243,52.23987500614409,6.867826108083903,32.402330964803696,2026-06-19T08:55:44Z,2026-06-19T08:55:44Z,kept_untrimmed
P01,T13,P01_T13,244,244,52.23985899119475,6.867664296562594,32.3491003960371,2026-06-19T08:55:46Z,2026-06-19T08:55:46Z,kept_untrimmed
P01,T13,P01_T13,245,245,52.23984779030567,6.867503674756404,32.227346868254244,2026-06-19T08:55:48Z,2026-06-19T08:55:48Z,kept_untrimmed
P01,T13,P01_T13,246,246,52.239836372672265,6.867339730691968,32.45643337443471,2026-06-19T08:55:50Z,2026-06-19T08:55:50Z,kept_untrimmed
P01,T13,P01_T13,247,247,52.2398262090152,6.867180704641085,32.423153716139495,2026-06-19T08:55:52Z,2026-06-19T08:55:52Z,kept_untrimmed
P01,T13,P01_T13,248,248,52.23981503716898,6.867021788946739,32.26518482808024,2026-06-19T08:55:54Z,2026-06-19T08:55:54Z,kept_untrimmed
P01,T13,P01_T13,249,249,52.23981611954262,6.86686645905746,32.53163422830403,2026-06-19T08:55:56Z,2026-06-19T08:55:56Z,kept_untrimmed
P01,T13,P01_T13,250,250,52.23980295048303,6.866706377830923,32.63796376157552,2026-06-19T08:55:58Z,2026-06-19T08:55:58Z,kept_untrimmed
P01,T13,P01_T13,251,251,52.23979405419307,6.866540973317384,32.84378975164145,2026-06-19T08:56:00Z,2026-06-19T08:56:00Z,kept_untrimmed
P01,T13,P01_T13,252,252,52.239789524094846,6.866381157993222,33.48236209992319,2026-06-19T08:56:02Z,2026-06-19T08:56:02Z,kept_untrimmed
P01,T13,P01_T13,253,253,52.2397830041631,6.866221016324895,33.91831607464701,2026-06-19T08:56:04Z,2026-06-19T08:56:04Z,kept_untrimmed
P01,T13,P01_T13,254,254,52.23977544169669,6.866046910507599,33.916124211624265,2026-06-19T08:56:06Z,2026-06-19T08:56:06Z,kept_untrimmed
P01,T13,P01_T13,255,255,52.239756027317696,6.865879633034909,33.944194827228785,2026-06-19T08:56:08Z,2026-06-19T08:56:08Z,kept_untrimmed
P01,T13,P01_T13,256,256,52.23972738796532,6.865716613270314,34.177237989380956,2026-06-19T08:56:10Z,2026-06-19T08:56:10Z,kept_untrimmed
P01,T13,P01_T13,257,257,52.23969805353623,6.8655656486810575,34.18796651158482,2026-06-19T08:56:12Z,2026-06-19T08:56:12Z,kept_untrimmed
P01,T13,P01_T13,258,258,52.23966964144732,6.865416136988895,34.049384851008654,2026-06-19T08:56:14Z,2026-06-19T08:56:14Z,kept_untrimmed
P01,T13,P01_T13,259,259,52.239638351942254,6.865277656737807,33.670233144424856,2026-06-19T08:56:16Z,2026-06-19T08:56:16Z,kept_untrimmed
P01,T13,P01_T13,260,260,52.23958039465964,6.865097564764222,33.69747380912304,2026-06-19T08:56:19Z,2026-06-19T08:56:19Z,kept_untrimmed
P01,T13,P01_T13,261,261,52.23950526779308,6.8648966782006715,32.79258491564542,2026-06-19T08:56:22Z,2026-06-19T08:56:22Z,kept_untrimmed
P01,T13,P01_T13,262,262,52.239551131244156,6.864764228702927,32.44144635461271,2026-06-19T08:56:24Z,2026-06-19T08:56:24Z,kept_untrimmed
P01,T13,P01_T13,263,263,52.23963544526186,6.864607357893434,32.966632631607354,2026-06-19T08:56:27Z,2026-06-19T08:56:27Z,kept_untrimmed
P01,T13,P01_T13,264,264,52.23968108870444,6.864468358588532,33.42373298853636,2026-06-19T08:56:29Z,2026-06-19T08:56:29Z,kept_untrimmed
P01,T13,P01_T13,265,265,52.239729617480826,6.864319871056132,33.73286016751081,2026-06-19T08:56:31Z,2026-06-19T08:56:31Z,kept_untrimmed
P01,T13,P01_T13,266,266,52.23978242535534,6.8641865709675995,33.83342975657433,2026-06-19T08:56:33Z,2026-06-19T08:56:33Z,kept_untrimmed
P01,T13,P01_T13,267,267,52.23982815704122,6.864046801573696,34.09004600439221,2026-06-19T08:56:35Z,2026-06-19T08:56:35Z,kept_untrimmed
P01,T13,P01_T13,268,268,52.23987497321361,6.863908420204268,34.21335387416184,2026-06-19T08:56:37Z,2026-06-19T08:56:37Z,kept_untrimmed
P01,T13,P01_T13,269,269,52.23991716206475,6.863765446145066,34.29226230178028,2026-06-19T08:56:39Z,2026-06-19T08:56:39Z,kept_untrimmed
P01,T13,P01_T13,270,270,52.23992188008671,6.863596633882559,34.162598797120154,2026-06-19T08:56:41Z,2026-06-19T08:56:41Z,kept_untrimmed
P01,T13,P01_T13,271,271,52.23989330878421,6.863452784030393,34.015162403695285,2026-06-19T08:56:43Z,2026-06-19T08:56:43Z,kept_untrimmed
P01,T13,P01_T13,272,272,52.23991534086186,6.863242196829069,33.267836313694715,2026-06-19T08:56:46Z,2026-06-19T08:56:46Z,kept_untrimmed
P01,T13,P01_T13,273,273,52.23981536206757,6.863045834287923,32.23867782577872,2026-06-19T08:56:50Z,2026-06-19T08:56:50Z,kept_untrimmed
P01,T13,P01_T13,274,274,52.23968619913756,6.862992837173425,31.83559816237539,2026-06-19T08:56:53Z,2026-06-19T08:56:53Z,kept_untrimmed
P01,T13,P01_T13,275,275,52.23955948109224,6.862938549715529,31.58967344649136,2026-06-19T08:56:56Z,2026-06-19T08:56:56Z,kept_untrimmed
P01,T13,P01_T13,276,276,52.23943086407822,6.862884039706463,31.64906734507531,2026-06-19T08:56:59Z,2026-06-19T08:56:59Z,kept_untrimmed
P01,T13,P01_T13,277,277,52.23930635831687,6.8628313851660865,31.70003773830831,2026-06-19T08:57:02Z,2026-06-19T08:57:02Z,kept_untrimmed
P01,T13,P01_T13,278,278,52.239179859516376,6.862805897579324,31.92236962262541,2026-06-19T08:57:05Z,2026-06-19T08:57:05Z,kept_untrimmed
P01,T13,P01_T13,279,279,52.23906400144194,6.862744189707483,32.14799583889544,2026-06-19T08:57:08Z,2026-06-19T08:57:08Z,kept_untrimmed
P01,T13,P01_T13,280,280,52.238935514740085,6.862691867992886,31.651875667274,2026-06-19T08:57:11Z,2026-06-19T08:57:11Z,kept_untrimmed
P01,T13,P01_T13,281,281,52.2388404390982,6.862651233096427,31.493890529498458,2026-06-19T08:57:13Z,2026-06-19T08:57:13Z,kept_untrimmed
P01,T13,P01_T13,282,282,52.23875406368588,6.862588873465452,31.592349000275135,2026-06-19T08:57:15Z,2026-06-19T08:57:15Z,kept_untrimmed
P01,T13,P01_T13,283,283,52.23866540651279,6.862546215910417,31.705060163512826,2026-06-19T08:57:17Z,2026-06-19T08:57:17Z,kept_untrimmed
P01,T13,P01_T13,284,284,52.23854063694078,6.862494866962425,31.949466686695814,2026-06-19T08:57:20Z,2026-06-19T08:57:20Z,kept_untrimmed
P01,T13,P01_T13,285,285,52.23842003956025,6.862460479557294,32.112786354497075,2026-06-19T08:57:23Z,2026-06-19T08:57:23Z,kept_untrimmed
P01,T13,P01_T13,286,286,52.23833143199945,6.862360643000553,32.251582893542945,2026-06-19T08:57:26Z,2026-06-19T08:57:26Z,kept_untrimmed
P01,T13,P01_T13,287,287,52.238370579061986,6.8622113671217875,32.45438393391669,2026-06-19T08:57:29Z,2026-06-19T08:57:29Z,kept_untrimmed
P01,T13,P01_T13,288,288,52.23842141356796,6.862050264478515,32.79278616886586,2026-06-19T08:57:32Z,2026-06-19T08:57:32Z,kept_untrimmed
P01,T13,P01_T13,289,289,52.23847672626571,6.861866903186978,33.00938468705863,2026-06-19T08:57:35Z,2026-06-19T08:57:35Z,kept_untrimmed
P01,T13,P01_T13,290,290,52.238536917231976,6.861668278752827,33.01353939529508,2026-06-19T08:57:38Z,2026-06-19T08:57:38Z,kept_untrimmed
P01,T13,P01_T13,291,291,52.23857954346064,6.861534864370348,32.900945260189474,2026-06-19T08:57:40Z,2026-06-19T08:57:40Z,kept_untrimmed
P01,T13,P01_T13,292,292,52.23862804327829,6.861405071079193,32.90089207701385,2026-06-19T08:57:42Z,2026-06-19T08:57:42Z,kept_untrimmed
P01,T13,P01_T13,293,293,52.23867578342908,6.861274622676151,32.82001907005906,2026-06-19T08:57:44Z,2026-06-19T08:57:44Z,kept_untrimmed
P01,T13,P01_T13,294,294,52.238724881002916,6.861143185019536,32.701819117181,2026-06-19T08:57:46Z,2026-06-19T08:57:46Z,kept_untrimmed
P01,T13,P01_T13,295,295,52.23876751654492,6.861011832708412,32.69997010193765,2026-06-19T08:57:48Z,2026-06-19T08:57:48Z,kept_untrimmed
P01,T13,P01_T13,296,296,52.238813459105856,6.8608787738712,32.65471058432013,2026-06-19T08:57:50Z,2026-06-19T08:57:50Z,kept_untrimmed
P01,T13,P01_T13,297,297,52.23885378054192,6.8607385041446545,32.84496648889035,2026-06-19T08:57:52Z,2026-06-19T08:57:52Z,kept_untrimmed
P01,T13,P01_T13,298,298,52.238923458146616,6.860559584270734,32.74021554086357,2026-06-19T08:57:55Z,2026-06-19T08:57:55Z,kept_untrimmed
P01,T13,P01_T13,299,299,52.238988019278196,6.860384904657301,32.87054293882102,2026-06-19T08:57:58Z,2026-06-19T08:57:58Z,kept_untrimmed
P01,T13,P01_T13,300,300,52.23901683704739,6.86023065379931,32.551593150012195,2026-06-19T08:58:00Z,2026-06-19T08:58:00Z,kept_untrimmed
P01,T13,P01_T13,301,301,52.239036951868535,6.860082015806448,32.42236462049186,2026-06-19T08:58:02Z,2026-06-19T08:58:02Z,kept_untrimmed
P01,T13,P01_T13,302,302,52.23906401668776,6.85989035270756,32.180508475750685,2026-06-19T08:58:05Z,2026-06-19T08:58:05Z,kept_untrimmed
P01,T13,P01_T13,303,303,52.23904426183359,6.859701207155771,31.919471813365817,2026-06-19T08:58:08Z,2026-06-19T08:58:08Z,kept_untrimmed
P01,T13,P01_T13,304,304,52.23896727958589,6.859545581231118,31.654325962997973,2026-06-19T08:58:11Z,2026-06-19T08:58:11Z,kept_untrimmed
P01,T13,P01_T13,305,305,52.238908738503945,6.859413469640275,31.43429411109537,2026-06-19T08:58:13Z,2026-06-19T08:58:13Z,kept_untrimmed
P01,T13,P01_T13,306,306,52.23884912794391,6.8592905920666585,31.21531502250582,2026-06-19T08:58:15Z,2026-06-19T08:58:15Z,kept_untrimmed
P01,T13,P01_T13,307,307,52.238793237935774,6.859114299603687,31.177645104937255,2026-06-19T08:58:18Z,2026-06-19T08:58:18Z,kept_untrimmed
P01,T13,P01_T13,308,308,52.238739972292485,6.858990113507679,31.53680989984423,2026-06-19T08:58:21Z,2026-06-19T08:58:21Z,kept_untrimmed
P01,T13,P01_T13,309,309,52.23862572386607,6.859067452648252,31.635025708936155,2026-06-19T08:58:22Z,2026-06-19T08:58:22Z,kept_untrimmed
P01,T13,P01_T13,310,310,52.23853216690228,6.858974568864768,32.30170726310462,2026-06-19T08:58:25Z,2026-06-19T08:58:25Z,kept_untrimmed
P01,T13,P01_T13,311,311,52.23843558687075,6.8589745688704635,33.64611329976469,2026-06-19T08:58:30Z,2026-06-19T08:58:30Z,kept_untrimmed
P01,T13,P01_T13,312,312,52.23848474123142,6.859209009759955,34.3449424225837,2026-06-19T08:58:33Z,2026-06-19T08:58:33Z,kept_untrimmed
P01,T13,P01_T13,313,313,52.238387002861224,6.859169973349231,34.30769000016153,2026-06-19T08:58:34Z,2026-06-19T08:58:34Z,kept_untrimmed
P01,T13,P01_T13,314,314,52.23833655635383,6.8593754575982455,34.237568186596036,2026-06-19T08:58:37Z,2026-06-19T08:58:37Z,kept_untrimmed
P01,T13,P01_T13,315,315,52.238288919976405,6.85954330727041,34.107341611757874,2026-06-19T08:58:40Z,2026-06-19T08:58:40Z,kept_untrimmed
P01,T13,P01_T13,316,316,52.23819719256986,6.859615896871568,34.00016176328063,2026-06-19T08:58:44Z,2026-06-19T08:58:44Z,kept_untrimmed
P01,T13,P01_T13,317,317,52.23810167208004,6.859569484463436,33.78865398745984,2026-06-19T08:58:46Z,2026-06-19T08:58:46Z,kept_untrimmed
P01,T13,P01_T13,318,318,52.23803576024677,6.859673423081583,32.318699163384736,2026-06-19T08:58:59Z,2026-06-19T08:58:59Z,kept_untrimmed
P01,T13,P01_T13,319,319,52.23803309181017,6.859724940573281,31.392521403729916,2026-06-19T08:59:15Z,2026-06-19T08:59:15Z,kept_untrimmed
P02,T05,P02_T05,1,1,52.23798993514128,6.858634259558151,30.88656234741211,2026-06-08T7:19:57 PMZ,2026-06-08T19:19:57Z,kept_untrimmed
P02,T05,P02_T05,2,2,52.23799353935964,6.858626464388201,31.28329086303711,2026-06-08T7:19:58 PMZ,2026-06-08T19:19:58Z,kept_untrimmed
P02,T05,P02_T05,3,3,52.23792911017309,6.858461902531816,32.52529555466026,2026-06-08T7:20:08 PMZ,2026-06-08T19:20:08Z,kept_untrimmed
P02,T05,P02_T05,4,4,52.23786000906965,6.858314212193064,32.00674185529351,2026-06-08T7:20:11 PMZ,2026-06-08T19:20:11Z,kept_untrimmed
P02,T05,P02_T05,5,5,52.23775878469969,6.858216760787567,32.27944715693593,2026-06-08T7:20:14 PMZ,2026-06-08T19:20:14Z,kept_untrimmed
P02,T05,P02_T05,6,6,52.23764241136482,6.8582018809690855,32.73629588074982,2026-06-08T7:20:16 PMZ,2026-06-08T19:20:16Z,kept_untrimmed
P02,T05,P02_T05,7,7,52.23753309223178,6.858126605851705,31.629971837624907,2026-06-08T7:20:20 PMZ,2026-06-08T19:20:20Z,kept_untrimmed
P02,T05,P02_T05,8,8,52.23768055384601,6.857922774577726,29.730573282577097,2026-06-08T7:20:21 PMZ,2026-06-08T19:20:21Z,kept_untrimmed
P02,T05,P02_T05,9,9,52.23755421216509,6.857866468691134,29.880085025914013,2026-06-08T7:20:23 PMZ,2026-06-08T19:20:23Z,kept_untrimmed
P02,T05,P02_T05,10,10,52.23744435741883,6.857821189702732,30.038147184066474,2026-06-08T7:20:25 PMZ,2026-06-08T19:20:25Z,kept_untrimmed
P02,T05,P02_T05,11,11,52.23734361330827,6.857888014373954,29.85328619927168,2026-06-08T7:20:27 PMZ,2026-06-08T19:20:27Z,kept_untrimmed
P02,T05,P02_T05,12,12,52.237240079018946,6.857956777772689,29.723351726308465,2026-06-08T7:20:29 PMZ,2026-06-08T19:20:29Z,kept_untrimmed
P02,T05,P02_T05,13,13,52.23714838032376,6.8580573443055854,29.505192261189222,2026-06-08T7:20:31 PMZ,2026-06-08T19:20:31Z,kept_untrimmed
P02,T05,P02_T05,14,14,52.23705847353733,6.858173197489731,30.13575953245163,2026-06-08T7:20:33 PMZ,2026-06-08T19:20:33Z,kept_untrimmed
P02,T05,P02_T05,15,15,52.236987895384935,6.858326905300446,30.42517757229507,2026-06-08T7:20:35 PMZ,2026-06-08T19:20:35Z,kept_untrimmed
P02,T05,P02_T05,16,16,52.23689380279753,6.858388048871041,30.223870795220137,2026-06-08T7:20:37 PMZ,2026-06-08T19:20:37Z,kept_untrimmed
P02,T05,P02_T05,17,17,52.23681541085079,6.858555432347349,30.72079385071993,2026-06-08T7:20:40 PMZ,2026-06-08T19:20:40Z,kept_untrimmed
P02,T05,P02_T05,18,18,52.23678424159492,6.858719007351774,29.85047373175621,2026-06-08T7:20:43 PMZ,2026-06-08T19:20:43Z,kept_untrimmed
P02,T05,P02_T05,19,19,52.23675113859886,6.858858767306491,29.783442980609834,2026-06-08T7:20:45 PMZ,2026-06-08T19:20:45Z,kept_untrimmed
P02,T05,P02_T05,20,20,52.23665417830728,6.858994480703262,30.389734929427505,2026-06-08T7:20:47 PMZ,2026-06-08T19:20:47Z,kept_untrimmed
P02,T05,P02_T05,21,21,52.23656253693807,6.859044775436635,30.574075853452086,2026-06-08T7:20:51 PMZ,2026-06-08T19:20:51Z,kept_untrimmed
P02,T05,P02_T05,22,22,52.236476013922,6.858997452293649,31.155903484672308,2026-06-08T7:20:53 PMZ,2026-06-08T19:20:53Z,kept_untrimmed
P02,T05,P02_T05,23,23,52.236354411661715,6.858978773284792,30.481113029643893,2026-06-08T7:20:56 PMZ,2026-06-08T19:20:56Z,kept_untrimmed
P02,T05,P02_T05,24,24,52.23623459282051,6.8588969370053325,31.58036476932466,2026-06-08T7:20:58 PMZ,2026-06-08T19:20:58Z,kept_untrimmed
P02,T05,P02_T05,25,25,52.23616300668942,6.858778295642167,31.12925016786903,2026-06-08T7:20:59 PMZ,2026-06-08T19:20:59Z,kept_untrimmed
P02,T05,P02_T05,26,26,52.236018324329606,6.858747716242989,31.864752859808505,2026-06-08T7:21:03 PMZ,2026-06-08T19:21:03Z,kept_untrimmed
P02,T05,P02_T05,27,27,52.235882337531606,6.858758335166476,30.254727420397103,2026-06-08T7:21:05 PMZ,2026-06-08T19:21:05Z,kept_untrimmed
P02,T05,P02_T05,28,28,52.23575946636805,6.858812995247569,29.11882931087166,2026-06-08T7:21:07 PMZ,2026-06-08T19:21:07Z,kept_untrimmed
P02,T05,P02_T05,29,29,52.235659087012664,6.858858912329185,29.237569664604962,2026-06-08T7:21:09 PMZ,2026-06-08T19:21:09Z,kept_untrimmed
P02,T05,P02_T05,30,30,52.23555080755611,6.858896246813959,29.207482049241662,2026-06-08T7:21:11 PMZ,2026-06-08T19:21:11Z,kept_untrimmed
P02,T05,P02_T05,31,31,52.235446423292736,6.858970377455548,29.733946312218904,2026-06-08T7:21:13 PMZ,2026-06-08T19:21:13Z,kept_untrimmed
P02,T05,P02_T05,32,32,52.23535582075279,6.85903314801079,30.04146156925708,2026-06-08T7:21:15 PMZ,2026-06-08T19:21:15Z,kept_untrimmed
P02,T05,P02_T05,33,33,52.23523197263707,6.859002163376975,30.10158009082079,2026-06-08T7:21:17 PMZ,2026-06-08T19:21:17Z,kept_untrimmed
P02,T05,P02_T05,34,34,52.23513992861182,6.859029804586337,30.74369926098734,2026-06-08T7:21:19 PMZ,2026-06-08T19:21:19Z,kept_untrimmed
P02,T05,P02_T05,35,35,52.23503923164574,6.858991724137853,31.260799838230014,2026-06-08T7:21:21 PMZ,2026-06-08T19:21:21Z,kept_untrimmed
P02,T05,P02_T05,36,36,52.23493654869512,6.858959936609061,31.237859847024083,2026-06-08T7:21:23 PMZ,2026-06-08T19:21:23Z,kept_untrimmed
P02,T05,P02_T05,37,37,52.234798680779996,6.85895126839196,31.713292906992137,2026-06-08T7:21:26 PMZ,2026-06-08T19:21:26Z,kept_untrimmed
P02,T05,P02_T05,38,38,52.234758310788415,6.859172198568942,31.909645601175725,2026-06-08T7:21:29 PMZ,2026-06-08T19:21:29Z,kept_untrimmed
P02,T05,P02_T05,39,39,52.23470803307164,6.859303746286002,32.71348925027996,2026-06-08T7:21:31 PMZ,2026-06-08T19:21:31Z,kept_untrimmed
P02,T05,P02_T05,40,40,52.23467590891894,6.859450211420456,33.6854682425037,2026-06-08T7:21:33 PMZ,2026-06-08T19:21:33Z,kept_untrimmed
P02,T05,P02_T05,41,41,52.23466554523009,6.85960284544887,33.80730530899018,2026-06-08T7:21:35 PMZ,2026-06-08T19:21:35Z,kept_untrimmed
P02,T05,P02_T05,42,42,52.234626804056504,6.859794003948507,32.516054957173765,2026-06-08T7:21:37 PMZ,2026-06-08T19:21:37Z,kept_untrimmed
P02,T05,P02_T05,43,43,52.23458274912967,6.85995513661515,32.7513522785157,2026-06-08T7:21:39 PMZ,2026-06-08T19:21:39Z,kept_untrimmed
P02,T05,P02_T05,44,44,52.23455466172617,6.86014927645095,32.180550505407155,2026-06-08T7:21:41 PMZ,2026-06-08T19:21:41Z,kept_untrimmed
P02,T05,P02_T05,45,45,52.23449145019477,6.860259515353854,32.72249000612646,2026-06-08T7:21:43 PMZ,2026-06-08T19:21:43Z,kept_untrimmed
P02,T05,P02_T05,46,46,52.23440468524187,6.8603718859216105,32.57652895990759,2026-06-08T7:21:46 PMZ,2026-06-08T19:21:46Z,kept_untrimmed
P02,T05,P02_T05,47,47,52.234267540726975,6.86037615392407,32.749179504811764,2026-06-08T7:21:48 PMZ,2026-06-08T19:21:48Z,kept_untrimmed
P02,T05,P02_T05,48,48,52.234176892131764,6.8604511077032635,32.88380250427872,2026-06-08T7:21:50 PMZ,2026-06-08T19:21:50Z,kept_untrimmed
